Name,Brand,SeasonScore_Summer,SeasonScore_Winter,SeasonScore_Spring,SeasonScore_Fall,GenderScore_Men,GenderScore_Women,GenderScore_Unisex
Bombay Bling Eau de Parfum,Neela Vermeire Creations,0.0,5.300000000000001,13.0,9.0,7.199999999999999,7.0,1.0
Mohur Eau de Parfum,Neela Vermeire Creations,0.0,16.8,9.0,6.4,7.5,12.2,2.4
Trayee Eau de Parfum,Neela Vermeire Creations,0.0,37.400000000000006,10.6,23.1,22.3,12.2,1.0
Myrrhiad Eau de Parfum,Pierre Guillaume Paris Black Collection,0.0,12.600000000000001,1.6,0.0,3.2,1.6,1.0
Oro Eau de Parfum,Omnia Profumo,11.6,10.200000000000001,3.4,3.6,4.7,11.600000000000001,1.0
Conaffetto Eau de Parfum,Hilde Soliani,6.800000000000001,0.0,2.8,1.4,0.0,4.6,2.2
Patchouli Nobile Eau de Parfum,Nobile 1942,2.0,30.800000000000004,1.8,13.8,4.7,1.8,2.2
Estroverso Eau de Parfum,Nobile 1942,9.5,6.0,1.6,4.9,7.800000000000001,0.0,3.4
Ambra Nobile Eau de Parfum,Nobile 1942,8.4,17.6,1.4,12.5,8.4,1.6,2.2
Note Vanillee Eau de Parfum,M. Micallef,0.0,6.2,3.6,8.6,5.2,8.200000000000001,0.0
Beachwood Eau de Parfum,Costamor,12.0,3.4,3.6,5.1,4.5,3.6,1.0
Sugarwood Eau de Parfum,Costamor,3.4000000000000004,6.7,11.8,6.5,6.5,16.8,1.0
Eau Divine Eau de Parfum,Divine,4.800000000000001,14.4,6.0,8.9,3.5,2.2,4.6
Il Vs Iris Eau de Parfum,Hilde Soliani,1.6,0.0,9.4,4.8,3.4000000000000004,3.2,2.0
Acquiiissssima Eau de Parfum,Hilde Soliani,13.099999999999998,0.0,13.600000000000001,0.0,0.0,8.6,6.0
Fraaagola Saalaaata Eau de Parfum,Hilde Soliani,1.6,0.0,0.0,1.4,0.0,4.3,1.0
L'etre Aime - Femme Eau de Parfum,Divine,8.399999999999999,9.3,10.6,9.6,9.0,12.600000000000001,1.2
Ambra Eau de Parfum ...,Omnia Profumo,3.8,26.5,0.0,13.200000000000001,3.0,3.2,1.2
Madera Eau de Parfum,Omnia Profumo,0.0,12.400000000000002,0.0,3.2,4.6,6.200000000000001,0.0
Onice Eau de Parfum ...,Omnia Profumo,14.2,7.7,6.800000000000001,9.5,4.5,7.8999999999999995,6.4
Vaniglia del Madagascar Parfum Concentration,Farmacia SS. Annunziata dal 1561,4.0,25.8,3.6,3.2,2.0,19.4,1.2
Reve en Cuir Eau de Parfum,Indult,10.399999999999999,37.400000000000006,0.0,10.7,25.800000000000004,3.2,1.0
Patchouly Indonesiano Parfum ...,Farmacia SS. Annunziata dal 1561,1.6,11.200000000000001,0.0,1.2,0.0,0.0,1.0
Ambra Nera Parfum ...,Farmacia SS. Annunziata dal 1561,0.0,16.200000000000003,0.0,12.700000000000001,5.2,4.800000000000001,0.0
Chia Eau de Parfum,Farmacia SS. Annunziata dal 1561,2.0,9.2,5.4,1.6,2.6,11.6,1.2
Cara Eau de Parfum,Farmacia SS. Annunziata dal 1561,1.2,18.0,0.0,3.2,0.0,12.399999999999999,0.0
Takis Eau de Parfum,Farmacia SS. Annunziata dal 1561,4.0,8.5,3.6,4.0,2.6,8.200000000000001,1.0
Perla Eau de Toilette,Farmacia SS. Annunziata dal 1561,6.0,8.600000000000001,1.8,1.6,0.0,9.500000000000002,1.2
Royal Muska Eau de Parfum,M. Micallef,0.0,1.4,1.8,0.0,1.3,4.0,0.0
Vanille Oud Eau de Parfum,M. Micallef,1.8,21.2,0.0,0.0,6.999999999999999,9.600000000000001,0.0
Gaiac Eau de Parfum,M. Micallef,5.2,9.4,3.6,6.200000000000001,5.2,8.200000000000001,1.0
Homme (Aoud) Eau de Parfum,M. Micallef,0.0,7.1,1.8,9.5,5.1,3.2,0.0
Avant Garde Eau de Parfum,M. Micallef,5.2,19.2,0.0,8.4,13.2,1.4,1.0
Manakara Eau de Parfum,Indult,3.0,1.8,9.0,0.0,0.0,14.7,1.2
Isvaraya Eau de Parfum,Indult,1.2,11.8,5.4,1.4,1.5,6.800000000000001,0.0
L'Inspiratrice Eau de Parfum,Divine,1.8,13.0,3.5,4.4,3.6,8.0,0.0
All That Matters Eau de Parfum,Anamor,1.2,7.0,3.4,3.6,9.7,0.0,0.0
Mazzolari Eau de Toilette,Mazzolari,4.0,0.0,3.2,10.3,10.2,0.0,4.4
Lui Eau de Toilette,Mazzolari,0.0,10.2,0.0,10.1,11.7,0.0,0.0
Alessandro Eau de Toilette,Mazzolari,0.0,4.4,0.0,5.3999999999999995,0.0,7.6000000000000005,0.0
Musk Eau de Toilette,Mazzolari,2.4,8.6,0.0,3.2,7.1000000000000005,2.8,1.0
Patchouli Eau de Toilette,Mazzolari,1.2,10.4,0.0,6.0,0.0,1.4,0.0
L'ame Soeur Eau de Parfum,Divine,0.0,3.2,5.4,0.0,0.0,5.4,0.0
Douceur de Vanille Eau de Parfum,Les Nereides,0.0,10.100000000000001,3.6,1.2,0.0,10.0,0.0
Opoponax Eau de Parfum,Les Nereides,2.0,9.700000000000001,0.0,8.0,3.2,6.0,1.2
Patchouli Precieux Eau de Parfum,Les Nereides,0.0,12.0,1.6,1.8,4.2,4.6,2.0
Black Gardenia Perfume Oil,Michele Bergman,1.6,0.0,6.3,0.0,0.0,1.8,1.0
Divine Eau de Parfum,Divine,1.6,12.400000000000002,4.8,6.0,7.800000000000001,5.0,1.0
L'Infante Eau de Parfum,Divine,1.2,13.7,8.8,1.2,2.6,14.600000000000001,0.0
Molecule 05 Eau de Toilette,Escentric Molecules,0.0,1.6,0.0,1.2,1.2,2.9,0.0
Escentric 05 Eau de Toilette,Escentric Molecules,6.4,9.3,4.699999999999999,6.6,3.0,3.2,2.0
Explicite Eau de Parfum,Ex Nihilo,0.0,11.9,8.6,9.9,3.2,8.2,0.0
Triad Extrait de Parfum,Bortnikoff,0.0,27.800000000000004,7.2,0.0,20.9,10.0,0.0
Arborist Eau de Parfum,Jorum Studio,0.0,4.800000000000001,4.9,1.4,0.0,1.8,1.0
Eau Capitale Eau de Parfum,Diptyque,8.8,6.4,16.000000000000004,0.0,0.0,14.400000000000002,4.2
Fougere L'Aube Eau de Toilette,Rogue Perfumery,8.6,5.0,9.600000000000001,4.6000000000000005,8.5,1.8,5.2
Medie Eau de Parfum,Cire Trudon,7.8,4.0,5.0,3.4000000000000004,5.699999999999999,1.8,5.6
Borneo Oud Pure Oud Oil,Fragrance du Bois,0.0,22.0,1.6,0.0,19.0,0.0,2.6
Chypre Azural Eau de Parfum,Les Indemodables,5.2,6.4,3.6,0.0,2.4,3.6,3.2
L'Eau des Sacres,Reims Parfums,4.800000000000001,16.299999999999997,6.1,10.2,6.8,1.8,1.0
Awake Eau de Parfum,Akro,2.0,15.0,3.2,4.6,1.8,2.8,2.0
B683 Eau de Parfum,Marc-Antoine Barrois,0.0,15.4,1.5,5.9,8.9,0.0,0.0
Ramune (Japanese Soda) Eau de Parfum,J-Scent,8.2,9.2,8.6,3.4000000000000004,4.2,9.700000000000001,1.0
Fille en Aiguilles Eau de Parfum,Serge Lutens,0.0,3.6,1.6,4.800000000000001,7.8999999999999995,2.9,1.0
Purple Haze Eau de Parfum,19-69,3.4000000000000004,10.600000000000001,1.5,2.5999999999999996,2.5,3.2,1.0
Peau de Peche Eau de Parfum,Keiko Mecheri,1.6,2.0,0.0,5.2,3.2,1.6,1.0
Lost Cherry Eau de Parfum,TOM FORD Private Blend,0.0,7.2,5.4,6.699999999999999,5.0,8.2,0.0
Over the Chocolate Shop Eau de Parfum,4160 Tuesdays,0.0,21.4,0.0,0.0,0.0,3.2,0.0
Eleventh Hour Eau de Parfum,BYREDO,5.4,9.3,0.0,5.8,3.2,2.8,2.2
Sabbia Bianca Eau de Parfum,Profumum,0.0,0.0,12.6,1.8,1.8,3.6,0.0
Sundrunk Eau de Parfum,Imaginary Authors,5.6,2.6,1.8,2.4,0.0,1.8,3.2
The Time Eau de Parfum,The House Of Oud,13.3,15.4,7.9,3.3,10.700000000000001,0.0,6.0
Vanilla Cake Eau de Parfum,Montale,0.0,15.0,0.0,2.4,0.0,9.2,0.0
Freeway Eau de Parfum,4160 Tuesdays,20.2,4.4,16.2,7.6,4.0,9.600000000000001,2.2
20 Mars 2022 Eau de Parfum,Rundholz Parfums,0.0,26.800000000000004,7.1000000000000005,6.8,9.3,8.600000000000001,0.0
Une Amourette Roland Mouret Eau de Parfum,Etat Libre d'Orange,0.0,4.4,9.6,0.0,0.0,6.800000000000001,0.0
Le Cri De La Lumiere Eau de Parfum,Parfum d'Empire,3.4,0.0,16.3,0.0,0.0,7.2,3.6
Wulong Cha Extrait de Parfum,Nishane,10.2,7.6,1.6,4.8,4.4,2.9,4.2
Lily Eau de Toilette,Comme des Garcons: Olfactory Library,1.6,0.0,25.6,0.0,0.0,9.0,5.0
1969 Travel Spray Eau de Parfum,Histoires de Parfums,0.0,11.3,1.8,3.1,1.3,3.4000000000000004,0.0
Guimauve de Noel Eau de Parfum,Parle Moi de Parfum,5.6,2.2,1.4,0.0,0.0,1.6,0.0
Roaring Radcliff Eau de Parfum,Penhaligons,0.0,1.8,0.0,4.0,4.0,2.8,0.0
Willows Eau de Parfum,Regime des Fleurs,1.2,1.8,3.0,0.0,0.0,3.0,0.0
Baraonda Extrait de Parfum,Nasomatto,1.2,5.0,0.0,2.8,0.0,0.0,0.0
Don't Cry For Me Eau de Parfum,ALTAIA,0.0,5.800000000000001,6.800000000000001,4.0,0.0,6.800000000000001,0.0
Ilm Parfum,Kemi,0.0,17.6,0.0,0.0,13.299999999999999,0.0,0.0
Vetiver Moloko Eau de Parfum,Ex Nihilo,3.6,4.4,3.6,11.000000000000002,10.8,6.800000000000001,0.0
Fleur Narcotique Eau de Parfum,Ex Nihilo,10.8,2.8,11.600000000000001,0.0,2.6,10.100000000000001,1.0
Royal Mayfair Eau de Parfum,Creed,1.5,0.0,0.0,1.7,1.6,0.0,0.0
JF Eau de Toilette,Floris London,10.6,5.4,3.0,3.2,4.7,0.0,1.0
Morn To Dusk Eau de Parfum,Eau d'Italie,6.4,7.2,5.0,0.0,2.6,4.6,2.0
Marrakech Intense Eau de Toilette,Aesop,3.4000000000000004,3.1,5.4,8.4,5.0,5.4,1.0
Moon Bloom Eau de Parfum,Hiram Green Perfumes,0.0,0.0,20.1,0.0,0.0,3.6,3.0
Relique d'Amour Eau de Parfum,Oriza L. Legrand,4.4,5.4,5.1,3.2,6.1,5.0,3.0
Palermo Eau de Parfum,BYREDO,17.7,5.7,5.4,2.8,5.4,7.0,7.0
Sorriso Eau de Parfum,Profumum,1.6,14.2,0.0,0.0,0.0,3.0,1.0
Tam Dao - Eau de Parfum,Diptyque,3.0,4.2,0.0,8.8,6.6000000000000005,1.6,0.0
Eau Duelle - Eau de Parfum,Diptyque,0.0,20.700000000000003,0.0,3.1,3.5,9.600000000000001,0.0
Korrigan Eau de Parfum,Lubin,0.0,7.199999999999999,0.0,3.3,8.700000000000001,2.8,2.0
Bois d'Ascese Eau de Parfum,Naomi Goodsir,1.2,15.2,0.0,9.2,13.2,0.0,0.0
Philosykos - Eau de Parfum,Diptyque,0.0,0.0,3.2,2.9,1.6,1.4,2.0
1969 Eau de Parfum,Histoires de Parfums,0.0,11.3,1.8,3.1,1.3,3.4000000000000004,0.0
Jardin du Poete Eau de Toilette,Eau d'Italie,9.4,4.2,20.000000000000004,2.7,2.5,11.8,5.4
Eau Duelle - Eau de Toilette,Diptyque,2.8,22.599999999999998,0.0,7.800000000000001,7.5,12.600000000000001,1.0
Tilda Swinton Like This Eau de Parfum,Etat Libre d'Orange,2.8,5.7,5.2,6.000000000000001,7.800000000000001,3.6,2.0
Nio Eau de Parfum,Xerjoff,9.600000000000001,9.5,6.200000000000001,20.199999999999996,12.0,0.0,5.0
Philosykos - Eau de Toilette,Diptyque,0.0,0.0,3.2,2.9,1.6,1.4,2.0
Jubilation XXV Eau de Parfum,Amouage,0.0,17.1,3.6,7.6000000000000005,4.7,8.0,1.0
L'Air du desert marocain Eau de Toilette ...,Tauer Perfumes,3.8,5.2,3.6,10.6,6.800000000000001,3.6,2.4
Flaming Dandelion Eau de Parfum,Rook Perfumes,0.0,4.2,0.0,3.2,3.4000000000000004,3.2,0.0
Petra Eau de Parfum,Masque Milano,1.8,7.199999999999999,3.6,0.0,3.5,5.1,0.0
Amber Aquilaria Parfum,Electimuss,3.6,19.3,1.8,9.6,5.1,5.0,0.0
Rhodanthe Eau de Parfum,Electimuss,3.8,22.700000000000003,8.7,9.2,9.0,12.0,0.0
Trajan Eau de Parfum,Electimuss,13.0,6.5,0.0,9.399999999999999,7.6000000000000005,1.4,8.0
Black Caviar Eau de Parfum,Electimuss,6.0,3.2,0.0,3.2,4.8,3.0,1.0
Capua Eau de Parfum,Electimuss,0.0,12.8,0.0,7.9,8.0,1.4,0.0
Vixere Eau de Parfum,Electimuss,8.799999999999999,16.200000000000003,9.5,3.4000000000000004,4.2,9.8,2.2
Octavian Parfum,Electimuss,0.0,10.600000000000001,5.4,1.6,7.199999999999999,5.4,0.0
Phtaloblue Eau de Parfum,Tauer Perfumes,26.4,16.3,4.6,7.9,4.6000000000000005,7.6,3.2
Kira Kira Eau de Parfum,Strangers Parfumerie,6.800000000000001,4.199999999999999,8.3,1.8,5.5,3.0,4.0
Iridescent Sky Eau de Parfum,Strangers Parfumerie,6.800000000000001,6.4,3.6,4.6,9.4,6.4,2.2
Magenta Pop Eau de Parfum,Strangers Parfumerie,1.0,11.0,1.8,10.5,7.6,6.1,0.0
Eternal Summer Eau de Parfum,Strangers Parfumerie,11.0,0.0,13.200000000000001,6.4,5.2,5.1,8.2
Comme Un Carrousel Eau de Parfum,Strangers Parfumerie,0.0,9.4,1.8,12.0,4.0,3.4000000000000004,0.0
Haxan Eau de Parfum,Parfum Prissana,1.2,19.5,9.5,24.200000000000003,24.799999999999997,5.2,0.0
Vivacious Eau de Parfum,Hiram Green Perfumes,3.6,5.3,7.9,4.4,0.0,3.4000000000000004,1.0
Papelato Eau de Parfum,Mad et Len,0.0,4.8,0.0,0.0,4.1,0.0,0.0
Lili Laa Eau de Parfum,Mad et Len,3.2,4.0,8.0,3.2,0.0,1.8,0.0
Mamok Eau de Parfum,Mad et Len,0.0,0.0,0.0,2.8,0.0,0.0,0.0
Aurora Eau de Parfum,Electimuss,1.6,22.5,9.0,12.6,13.299999999999999,9.0,1.0
Auster Eau de Parfum,Electimuss,10.799999999999999,8.0,0.0,6.4,3.2,2.8,2.2
Jupiter Eau de Parfum,Electimuss,0.0,26.400000000000006,0.0,11.700000000000001,20.900000000000002,3.0,0.0
Sir Winston Attar Perfume Oil,Bortnikoff,0.0,8.0,5.1,4.0,7.8,3.6,1.0
Mysterious Oud Attar Perfume Oil,Bortnikoff,1.2,8.4,3.6,0.0,5.699999999999999,8.0,1.0
Gheorghe Eau de Parfum,Strangers Parfumerie,0.0,8.799999999999999,3.1,8.4,3.6,1.6,1.0
Scotch Peat Eau de Parfum,Strangers Parfumerie,0.0,13.8,0.0,7.3,6.4,2.9,1.6
Eau De Parfum Eau de Parfum,Alguien,10.8,8.7,0.0,13.3,9.7,1.4,1.2
Tuberose & Moss Eau de Toilette,Rogue Perfumery,2.0,12.200000000000001,18.700000000000003,3.3,4.5,11.200000000000001,2.2
Lipstick Fever Eau de Parfum,Juliette Has a Gun,0.0,9.600000000000001,7.8,1.8,3.8,12.4,0.0
La Surprise Eau de Parfum,Parfums MDCI,0.0,2.8,12.0,4.5,1.8,13.200000000000001,3.0
L'Aimee Eau de Parfum,Parfums MDCI,6.199999999999999,12.5,5.3,7.8999999999999995,6.3,8.200000000000001,1.2
Siberian Rose Eau de Parfum,Fragrance du Bois,0.0,14.8,15.6,6.800000000000001,4.0,14.1,0.0
Milano Eau de Parfum,Fragrance du Bois,7.199999999999999,15.2,3.6,6.800000000000001,11.399999999999999,9.8,2.2
Bohemian Lime Parfum Concentrate,Goldfield & Banks,22.8,0.0,0.0,8.5,11.8,2.9,4.4
Cielito Lindo Extrait de Parfum,Rasei Fort,0.0,7.3999999999999995,1.8,6.4,3.4000000000000004,3.4000000000000004,0.0
Pure Oud Pure Oud Oil,Fragrance du Bois,0.0,19.8,0.0,0.0,17.099999999999998,0.0,1.6
Coup de Foudre Eau de Parfum,Bortnikoff,17.099999999999998,17.000000000000004,17.0,7.2,5.1,16.4,4.2
Vesna Cologne Eau de Parfum,Bortnikoff,10.2,1.8,0.0,4.800000000000001,1.8,2.8,3.2
Moss Cologne Eau de Parfum,Bortnikoff,11.2,11.899999999999999,6.699999999999999,6.300000000000001,3.2,6.6,4.4
Golden Dallah Eau de Parfum,Xerjoff,2.6,24.0,3.6,1.6,5.3,3.6,1.0
Couleur Vanille Eau de Parfum,L'Artisan Parfumeur,6.800000000000001,15.000000000000002,0.0,0.0,0.0,11.000000000000002,3.0
Bat Extrait de Parfum,Zoologist,0.0,5.4,3.6,1.6,6.6,5.0,0.0
Sloth Extrait de Parfum,Zoologist,0.0,7.3,8.3,0.0,1.5,5.2,2.0
Keman Parfum,Di Ser,7.4,6.2,7.2,1.2,2.4,7.2,1.0
Fleurs des Iles Eau de Parfum,Coqui Coqui,0.0,0.0,1.8,0.0,0.0,1.8,0.0
9mm Eau de Parfum,Ballistic Therapy,3.8,11.700000000000001,1.8,7.7,8.9,1.8,1.2
Sayat Nova Extrait de Parfum,Bortnikoff,0.0,12.8,1.8,1.6,7.6,6.300000000000001,0.0
Accento Overdose Eau de Parfum,Xerjoff,2.0,5.2,12.0,4.6000000000000005,1.8,17.5,4.2
Oud Stars - Alexandria III Parfum,Xerjoff,0.0,17.3,8.8,11.5,11.8,7.0,0.0
Atlante Extrait de Parfum,Sarah Baker,5.2,1.6,1.7,1.7,1.6,0.0,2.0
Charade Extrait de Parfum,Sarah Baker,0.0,5.6,1.5,6.4,5.4,0.0,0.0
Greek Keys Extrait de Parfum,Sarah Baker,5.4,0.0,1.8,3.3,3.4000000000000004,1.8,1.0
Jungle Jezebel Extrait de Parfum,Sarah Baker,0.0,6.0,3.3,5.0,3.4000000000000004,3.4000000000000004,0.0
Lace Extrait de Parfum,Sarah Baker,0.0,3.6,1.8,1.7,2.9000000000000004,3.4000000000000004,0.0
Leopard Extrait de Parfum,Sarah Baker,0.0,6.1,4.8,4.9,4.7,1.8,0.0
Rules of Attraction Extrait de Parfum,Sarah Baker,3.2,5.6,8.1,1.8,5.1,5.2,0.0
Tartan Extrait de Parfum,Sarah Baker,0.0,3.6,0.0,7.1,8.8,0.0,0.0
Proxima Eau de Parfum,Centauri Perfumes,8.8,1.4,6.9,0.0,2.5,5.4,2.0
New York Intense Eau de Parfum,Fragrance du Bois,2.0,21.8,3.6,11.2,9.1,5.2,1.2
New York 5th Avenue Eau de Parfum,Fragrance du Bois,3.6,8.200000000000001,8.7,0.0,1.3,11.8,0.0
Velvet Amber,Fragrance du Bois,11.2,28.200000000000003,3.6,14.8,15.4,6.800000000000001,2.2
Cannabis Blue Eau de Parfum,Fragrance du Bois,3.6,15.2,1.4,5.7,3.8,0.0,0.0
Cannabis Intense Eau de Parfum,Fragrance du Bois,2.0,13.2,1.6,13.0,13.200000000000001,1.4,2.2
Ishtar Eau de Toilette,Rogue Perfumery,3.2,7.199999999999999,3.4,3.6,8.7,2.8,2.0
Jasmin Antique Eau de Toilette,Rogue Perfumery,0.0,6.800000000000001,10.8,3.2,2.9000000000000004,13.9,0.0
Flos Mortis Eau de Toilette,Rogue Perfumery,1.6,7.4,15.0,0.0,7.3,10.4,1.0
Crystal Pistil Eau de Parfum,D.S. and Durga,11.0,0.0,8.0,0.0,0.0,3.6,1.0
Oud Du Bois Attar / Perfume Oil,Fragrance du Bois,6.0,22.200000000000003,0.0,8.4,20.900000000000002,0.0,3.5999999999999996
Areej Attar / Perfume Oil,Fragrance du Bois,3.6,8.8,6.6,7.2,11.0,8.200000000000001,0.0
Sedley Eau de Parfum,Parfums de Marly,14.399999999999999,2.9000000000000004,0.0,6.3,9.600000000000001,0.0,1.2
Tigerlust Pure Parfum,Ensar Oud,2.0,22.7,3.6,5.6,24.9,5.0,1.2
Naga Layyen Organic Oud Pure Oud,Ensar Oud,0.0,9.4,1.6,14.099999999999998,15.399999999999999,1.4,1.0
People's Kampot Organic Oud Pure Oud,Ensar Oud,0.0,13.2,0.0,4.0,13.5,1.5,0.0
Oud Dhul Kifl Organic Oud Pure Oud,Ensar Oud,1.0,22.6,0.0,10.6,24.099999999999998,4.6,0.0
Satori Fusho Organic Oud,Ensar Oud,3.0,10.600000000000001,4.800000000000001,0.0,8.7,0.0,3.0
Bois de Borneo Oud,Ensar Oud,0.0,10.600000000000001,0.0,2.5999999999999996,5.699999999999999,0.0,1.6
American Oud,Ensar Oud,0.0,20.4,1.6,0.0,15.1,0.0,1.0
Santal d'Assam Perfume oil,Ensar Oud,4.0,5.2,3.6,8.6,12.8,3.6,2.4
Bliss du Boche Oud Pure Oud,Ensar Oud,0.0,17.6,6.6,0.0,11.399999999999999,9.6,0.0
Sultan Musk Attar Perfume Oil,Ensar Oud,3.6,9.4,9.0,1.6,8.7,9.0,0.0
Namasoma Organic Oud Pure Oud,Ensar Oud,0.0,11.0,3.6,0.0,9.5,9.399999999999999,0.0
Spicematic Eau de Parfum,"Pierre Guillaume Paris, Parfumerie Generale",10.0,7.1,1.6,6.5,9.0,0.0,2.0
Meet Me On The Corner Eau de Parfum,4160 Tuesdays,11.6,3.2,1.5,1.8,1.6,1.4,2.4
Aseel Attar / Perfume Oil,Fragrance du Bois,8.4,20.7,0.0,10.8,13.399999999999999,0.0,3.0
Arabesque Attar / Perfume Oil,Fragrance du Bois,5.6,16.3,3.6,9.5,11.2,6.6,3.4
Mutheer Attar / Perfume Oil,Fragrance du Bois,5.4,11.2,10.4,5.0,8.2,12.3,3.2
Rose Du Bois Attar / Perfume Oil,Fragrance du Bois,1.6,7.0,12.600000000000001,6.2,0.0,14.200000000000001,1.0
Aran Parfum,PRIN,0.0,12.3,5.0,9.5,12.799999999999999,1.8,2.0
Anatolia Parfum,PRIN,0.0,22.800000000000004,0.0,11.0,14.1,1.4,0.0
Mandodari Parfum,PRIN,2.9000000000000004,5.2,7.8,5.8,5.6,3.2,1.0
Mriga Parfum,PRIN,3.0,13.6,3.6,5.2,16.0,6.6,0.0
Vetiver Nocturne Absolu Extrait de Parfum,Bortnikoff,2.8,8.4,3.4000000000000004,29.399999999999995,28.0,4.6,1.0
Oud Sinharaja Extrait de Parfum,Bortnikoff,13.199999999999998,23.8,7.2,6.4,18.4,7.2,2.2
Black Ambergris Parfum Extrait,Anonim,0.0,22.200000000000003,0.0,0.0,3.0,0.0,0.0
Silver Ambergris Parfum Extrait,Anonim,0.0,5.8,1.6,1.2,0.0,0.0,1.0
Golden Ambergris Parfum Extrait,Anonim,0.0,10.4,0.0,1.8,5.6,0.0,0.0
Medullary-ray Eau de Parfum,Jorum Studio,1.6,3.1,1.8,7.8,6.6,1.8,1.0
Carduus Eau de Parfum,Jorum Studio,0.0,7.6,6.1,7.4,4.8,3.2,0.0
Trimerous Eau de Parfum,Jorum Studio,1.8,9.4,3.1,0.0,5.9,1.6,0.0
Phloem Eau de Parfum,Jorum Studio,0.0,1.8,0.0,0.0,0.0,1.4,0.0
Nectary Eau de Parfum,Jorum Studio,0.0,6.800000000000001,5.4,0.0,3.2,5.4,0.0
Salam Eau de Parfum,ANFAS,5.6,8.1,3.6,8.0,5.800000000000001,8.0,1.2
Allegretto 7.2 Eau de Parfum,Berceuse Parfum,6.800000000000001,5.7,1.6,10.8,13.400000000000002,3.2,3.0
Peregrina Extrait de Parfum,Thameen,0.0,14.5,10.100000000000001,6.000000000000001,3.8,11.400000000000002,0.0
Cigar Rum Eau de Parfum,Strangers Parfumerie,1.2,6.5,0.0,14.999999999999998,9.8,0.0,0.0
Peau d'Ambre Eau de Parfum,"Pierre Guillaume Paris, Parfumerie Generale",0.0,16.3,0.0,4.4,6.0,1.4,0.0
L'Eau A La Rose Eau de Toilette,Maison Francis Kurkdjian,0.0,2.8,23.0,0.0,2.6,21.400000000000002,0.0
Rose Prick Eau de Parfum,TOM FORD Private Blend,0.0,5.0,16.2,1.6,1.6,16.2,0.0
20 20 Eau de Parfum,J.F. Schwarzlose,0.0,7.2,5.4,5.0,1.8,5.4,0.0
Angelys Pear Eau de Toilette,PARFUMS DE NICOLAI,5.0,3.0,7.2,0.0,1.3,8.6,0.0
Ligno Extrait de Parfum,Jeroboam,1.8,11.0,1.8,6.6000000000000005,1.8,1.8,0.0
Unnamed Eau de Parfum,BYREDO,1.2,0.0,1.5,0.0,0.0,0.0,0.0
Hongkong Oolong Eau de Parfum,NEZ,0.0,15.6,7.0,11.6,8.0,9.8,1.0
Salted Green Mango Eau de Parfum,Strangers Parfumerie,3.3,0.0,17.6,6.2,5.2,1.4,11.0
SM Cafe Eau de Parfum,Strangers Parfumerie,1.6,21.8,1.8,5.4,11.0,3.2,1.0
Aroon Sawat Eau de Parfum,Strangers Parfumerie,3.8,14.3,4.8,8.2,9.5,3.4000000000000004,1.2
Burning Ben Eau de Parfum,Strangers Parfumerie,0.0,20.5,0.0,5.2,13.8,2.8,0.0
Cigar Rum Intense Extrait de Parfum,Strangers Parfumerie,2.2,15.6,1.8,12.799999999999999,13.3,1.8,0.0
Oliver Eau de Parfum,Strangers Parfumerie,10.0,10.100000000000001,6.300000000000001,9.0,11.8,1.8,6.0
Lumberjack Cologne Eau de Parfum,Strangers Parfumerie,12.399999999999999,3.3,1.4,6.1000000000000005,6.6000000000000005,0.0,5.4
Sangre Dulce Eau de Parfum,Strangers Parfumerie,1.0,7.0,1.8,9.799999999999999,4.0,7.3999999999999995,0.0
Mandarava Extrait de Parfum,Parfum Prissana,0.0,18.700000000000003,13.8,6.6,11.6,13.8,1.0
Ma Nishtana Extrait de Parfum,Parfum Prissana,0.0,28.6,1.8,11.0,15.799999999999999,1.8,0.0
Thichila Eau de Parfum,Parfum Prissana,3.0,20.3,17.1,9.700000000000001,15.9,12.600000000000001,0.0
Mohragot Eau de Parfum,Parfum Prissana,1.5,9.8,11.200000000000001,10.200000000000001,15.3,4.6,4.0
Tiwa Eau de Parfum,Parfum Prissana,17.400000000000002,1.6,6.200000000000001,4.800000000000001,6.2,1.8,8.8
Tom Yum Eau de Parfum,Parfum Prissana,9.8,3.4000000000000004,6.4,0.0,0.0,6.4,1.2
Natsumeku Eau de Parfum,Parfum Prissana,21.3,0.0,5.0,0.0,0.0,1.8,6.6
Maruyama Eau de Parfum,Parfum Prissana,0.0,5.7,5.999999999999999,6.800000000000001,8.1,1.8,0.0
If by RK Eau de Parfum,Frapin,1.8,11.600000000000001,0.0,7.2,5.4,0.0,3.2
Musc Moschus Eau De Parfum,Rania J.,3.4000000000000004,14.0,3.0,6.0,9.7,7.5,1.0
War and Peace II Extrait de Parfum,Areej Le Dore,1.2,40.5,9.0,8.4,14.6,12.0,0.0
Ummo Eau de Parfum,Xinu,1.6,4.9,7.0,18.9,19.200000000000003,6.800000000000001,2.0
What About Pop Eau de Parfum,The House Of Oud,0.0,11.8,0.0,1.6,1.9,4.4,0.0
Dendera Extrait de Parfum,Centauri Perfumes,0.0,25.500000000000004,1.8,18.0,11.8,6.4,0.0
Gaea Eau de Parfum,Centauri Perfumes,0.0,9.2,13.000000000000002,8.0,2.6,5.4,2.0
Mile High Eau de Parfum,Parle Moi de Parfum,1.6,10.2,0.0,3.0,1.6,2.8,5.8
Milano Cento Deodorant Stick,Milano Cento,9.2,16.700000000000003,1.6,14.8,7.9,0.0,2.0
